x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
46.25,41.25,,,,70.9,7.1,18.71,0.8,32.6,-0.3,3.3,6.9,5.4,7.39,154,4,297.2587498,0.526416441,0
35.51584562,33.08017495,Asia,Israel,11/11/2012,61.1,8.4,5.23,1.5,114.6,5.1,9.3,13.5,8.7,14.33,187,2,730.5266157,0.0,1
13.75,-20.25,,,,62.5,6.4,0.0,3.8,23.0,16.6,19.8,23.0,16.4,5.1,171,8,104.9843329,0.0,0
44.75,66.25,,,,88.8,7.8,31.0,0.1,36.4,-20.2,-16.3,-12.4,1.6,20.72,152,4,1.530645314,0.000252205,0
78.75,32.75,,,,59.6,13.2,31.0,0.9,3.5,-20.9,-14.3,-7.7,0.0,0.62,242,8,66.60694029,0.0,0
121.75,51.25,,,,34.3,15.6,31.0,0.1,1.5,-37.8,-30.0,-22.2,0.3,1.09,185,4,53.74731297,17.36818407,0
89.25,72.75,,,,70.3,7.3,31.0,0.0,26.1,-29.6,-25.9,-22.3,0.7,20.77,149,3,6.176366697,0.001494845,0
61.25,69.75,,,,76.3,7.6,31.0,0.0,13.4,-25.1,-21.3,-17.5,1.2,18.85,157,3,0.040078472,0.002012138,0
100.75,33.25,,,,43.3,19.5,31.0,1.1,4.4,-22.7,-12.9,-3.2,0.0,3.93,222,3,154.1387123,0.0,0
54.25,71.75,,,,75.6,8.8,31.0,0.0,14.0,-26.9,-22.5,-18.1,1.3,15.7,161,9,0.063603871,0.001690006,0
103.75,28.25,,,,54.3,7.0,24.82,1.1,24.0,-3.6,-0.1,3.4,4.0,11.64,116,3,976.1875048,187.1070468,0
54.25,68.25,,,,81.0,7.8,31.0,0.0,25.8,-21.8,-17.9,-14.0,1.4,13.78,147,3,0.047164288,0.020740301,0
94.75,37.75,,,,37.9,15.4,31.0,0.7,0.7,-20.0,-12.3,-4.6,1.3,1.29,210,8,28.05063381,0.0,0
110.25,54.75,,,,50.7,11.0,31.0,0.1,3.2,-40.0,-34.5,-29.0,0.0,2.59,159,5,0.0,0.0,0
94.25,56.25,,,,68.0,8.7,31.0,0.0,7.4,-28.2,-23.8,-19.5,0.8,9.73,162,4,65.13713318,4.7e-05,0
44.68202,33.18973,Asia,Iraq,27/11/2013,44.0,11.4,4.64,1.6,30.3,5.4,11.1,16.8,10.0,6.13,147,9,2833.144996,182.5031,1
16.25,-14.25,,,,78.8,11.9,0.0,3.4,180.0,15.0,20.9,26.9,16.0,13.3,186,4,403.5631473,0.0,0
101.75,65.25,,,,70.0,7.1,31.0,0.0,13.1,-36.6,-33.0,-29.5,0.3,10.18,169,4,5.697400913,0.000235605,0
64.25,52.25,,,,31.3,8.9,31.0,0.1,4.9,-24.0,-19.5,-15.1,1.1,3.64,156,2,135.9264988,0.001766718,0
25.75,41.75,,,,76.0,7.3,22.97,0.6,39.0,-2.0,1.7,5.4,5.6,8.09,170,2,505.231057,5.347872702,0
63.75,63.25,,,,71.5,7.4,31.0,0.1,21.6,-23.1,-19.4,-15.7,1.1,9.78,147,4,0.125286604,0.000322756,0
55.75,58.75,,,,71.5,6.6,31.0,0.0,44.4,-17.6,-14.3,-11.0,1.9,15.98,159,4,89.30125069,3.5e-05,0
39.75,33.25,,,,46.2,11.6,11.81,1.5,11.7,2.3,8.1,13.9,7.8,6.61,176,9,43.84310547,1.02e-10,0
54.25,47.75,,,,62.0,8.6,31.0,0.3,12.0,-14.6,-10.3,-6.0,2.3,5.66,151,8,60.94300274,0.008387132,0
112.75,44.25,,,,26.9,11.4,31.0,0.4,0.9,-28.4,-22.7,-17.0,0.3,0.92,183,3,103.5642631,0.0,0
67.75,70.25,,,,91.4,6.2,31.0,0.0,8.5,-25.7,-22.6,-19.5,1.1,10.93,145,3,0.003091697,0.019584171,0
40.25,39.25,,,,66.7,9.6,28.01,0.7,74.2,-6.9,-2.1,2.7,3.4,10.66,161,4,382.7467299,0.0,0
98.75,25.75,,,,23.2,12.4,21.27,1.8,37.2,-1.3,4.9,11.1,4.9,18.58,221,3,1024.505185,41.61496445,0
92.25,28.75,,,,31.8,18.2,31.0,1.5,0.0,-17.4,-8.3,0.8,0.0,0.0,232,3,691.1277937,0.0,0
66.25,63.75,,,,79.3,6.2,31.0,0.1,21.4,-23.0,-19.9,-16.8,1.1,11.21,145,4,0.043428063,0.00379059,0
49.75,36.75,,,,56.4,9.7,29.66,0.9,44.3,-9.3,-4.4,0.5,1.8,12.34,204,4,3256.296158,0.000321667,0
22.313532,42.435639,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
17.25,-16.25,,,,71.3,13.2,0.0,3.9,141.0,18.1,24.7,31.3,18.9,11.7,182,5,1201.190741,0.0,0
78.25,28.75,,,,42.7,14.1,2.9,1.9,7.4,6.4,13.4,20.5,9.5,0.34,158,2,3390.746872,27849.14221,0
95.75,51.75,,,,42.9,11.5,31.0,0.1,14.7,-40.9,-35.1,-29.4,0.0,6.86,158,4,42.75675893,0.000100942,0
115.25,66.75,,,,85.5,7.8,31.0,0.0,9.9,-37.1,-33.2,-29.3,0.3,6.96,162,4,2.216263454,0.000174605,0
78.75,56.75,,,,57.1,7.7,31.0,0.0,6.8,-27.0,-23.1,-19.3,1.0,5.31,153,4,99.99001788,7.98e-05,0
76.75,53.75,,,,45.3,8.8,31.0,0.1,5.6,-27.1,-22.7,-18.3,0.9,2.78,153,2,177.6910675,0.003029141,0
137.25,56.75,,,,53.0,7.7,31.0,0.2,4.7,-29.9,-26.0,-22.2,0.3,3.47,196,3,0.249091274,0.002051951,0
62.75,55.25,,,,49.8,8.3,31.0,0.1,5.6,-21.1,-16.9,-12.8,1.4,3.56,158,2,155.9842371,0.000435437,0
32.25,60.25,,,,83.9,6.0,30.65,0.0,65.0,-11.6,-8.6,-5.6,3.5,21.69,145,11,77.89841181,0.0,0
63.25,65.75,,,,78.9,6.9,31.0,0.0,22.4,-24.6,-21.1,-17.7,1.1,16.39,146,4,0.002642523,0.00017295,0
115.75,65.25,,,,81.4,7.9,31.0,0.0,10.8,-35.9,-31.9,-28.0,0.3,8.16,150,4,2.332197363,0.000101608,0
127.25,69.75,,,,60.7,6.2,31.0,0.0,19.6,-44.5,-41.4,-38.3,0.2,12.39,172,3,1.059037603,0.000178046,0
54.75,43.25,,,,67.5,8.5,28.48,0.8,7.7,-7.5,-3.2,1.1,3.5,7.25,157,9,0.0,0.0,0
118.75,57.75,,,,67.7,10.1,31.0,0.0,4.2,-38.4,-33.3,-28.3,0.2,0.65,182,4,9.631221105,0.00094457,0
124.25,65.75,,,,63.4,5.8,31.0,0.0,16.5,-36.8,-33.9,-31.0,0.4,6.23,146,11,0.0,0.0,0
108.25,51.75,,,,46.5,9.8,31.0,0.1,3.8,-32.5,-27.6,-22.7,0.5,2.53,157,3,143.0400284,9.28e-05,0
126.25,58.25,,,,86.8,6.8,31.0,0.1,17.0,-30.7,-27.3,-23.9,0.4,13.91,182,4,3.882865479,0.00043959,0
111.75,42.75,,,,24.1,11.6,31.0,0.5,1.0,-23.9,-18.1,-12.3,0.4,1.34,187,3,0.000460992,0.0,0
95.75,22.25,,,,23.5,12.6,0.0,2.5,6.1,14.2,20.5,26.8,15.9,0.19,153,2,9720.386951,187.6160572,0
56.75,62.25,,,,75.1,6.7,31.0,0.1,50.8,-19.3,-15.9,-12.6,1.5,16.32,154,6,2.762180209,0.000616272,0
77.25,15.25,,,,13.3,13.5,0.0,4.2,0.4,17.4,24.1,30.9,14.5,0.0,172,2,2391.088563,1762.596146,0
44.25,23.25,,,,42.6,12.3,0.0,3.6,8.0,10.7,16.8,23.0,8.5,2.5,176,9,16.23077633,0.0,0
111.75,26.75,,,,82.7,3.9,16.33,1.1,57.1,0.6,2.5,4.5,4.7,12.71,147,2,157.2195619,408.2586131,0
149.75,65.75,,,,93.2,7.7,31.0,0.0,18.9,-37.2,-33.3,-29.5,0.4,18.66,156,4,3.624320265,0.000191752,0
74.25,30.75,,,,49.8,14.7,4.09,1.4,0.7,5.7,13.0,20.4,8.9,0.3,156,2,5269.155049,6531.692624,0
64.75,56.75,,,,50.2,7.9,31.0,0.1,7.6,-21.9,-17.9,-14.0,1.3,3.89,155,4,81.68962241,3.35e-05,0
75.75,21.25,,,,12.5,17.5,0.0,3.4,0.3,11.6,20.3,29.1,10.3,0.0,146,2,3794.630288,1127.545612,0
41.75,33.75,,,,42.8,11.8,10.27,1.6,24.2,2.9,8.8,14.7,8.1,8.98,165,9,84.63192947,3.8e-13,0
72.25,51.25,,,,37.8,9.0,31.0,0.1,5.9,-24.4,-19.9,-15.4,1.2,2.04,169,3,170.9500566,0.002176064,0
75.25,64.75,,,,86.5,7.2,31.0,0.0,25.8,-24.9,-21.3,-17.7,1.1,18.87,151,4,0.004816805,0.000486929,0
110.25,28.75,,,,79.9,5.0,20.52,1.2,28.8,-1.0,1.5,4.0,3.6,12.37,128,4,868.5246446,713.2274207,0
35.330164,32.791981,Asia,Israel,17/09/2019,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
21.25,43.25,,,,85.1,5.8,25.88,0.6,36.7,-4.6,-1.7,1.2,4.2,7.88,152,2,766.1553727,0.0,0
107.25,56.75,,,,67.3,9.7,31.0,0.0,7.0,-37.0,-32.1,-27.3,0.3,3.82,173,4,11.6717608,2.45e-05,0
35.63866766,33.22947025,Asia,Israel,11/11/2012,61.1,8.4,5.23,1.5,114.6,5.1,9.3,13.5,8.7,14.33,187,2,730.5266157,0.0,1
89.75,31.25,,,,41.1,12.5,31.0,1.1,0.8,-18.8,-12.5,-6.3,0.3,0.73,204,3,139.109626,0.0,0
96.75,71.75,,,,60.2,6.8,31.0,0.0,30.2,-31.5,-28.1,-24.7,0.5,17.6,151,3,7.093530326,0.000918013,0
56.75,61.25,,,,76.9,7.0,31.0,0.0,54.3,-19.3,-15.8,-12.3,1.6,18.37,153,4,23.08570056,5.3e-05,0
67.25,52.25,,,,38.7,8.7,31.0,0.1,3.0,-25.3,-20.9,-16.6,1.0,2.76,166,2,163.3159348,0.00571913,0
19.62631,40.35514,Europe,Albania,14/06/2017,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0,1
74.25,46.75,,,,22.4,9.7,31.0,0.1,7.2,-20.8,-15.9,-11.1,1.8,4.36,164,9,55.8767678,0.007223785,0
50.75,32.25,,,,44.6,11.6,27.5,1.3,41.0,-6.3,-0.5,5.3,1.7,8.86,199,5,1325.683605,2.25e-06,0
75.25,22.75,,,,13.0,16.7,0.06,3.3,0.0,9.5,17.8,26.2,8.2,0.0,171,2,5181.789674,1753.629052,0
42.25,42.75,,,,68.5,8.9,29.37,0.6,80.6,-8.8,-4.3,0.2,3.3,11.55,138,4,605.1467851,0.080746873,0
34.25,38.25,,,,69.7,7.1,24.03,0.9,40.5,-2.9,0.7,4.3,4.5,12.11,194,2,1867.190172,0.0,0
133.25,48.25,,,,42.7,8.2,31.0,0.1,6.7,-25.8,-21.7,-17.6,1.0,2.3,148,4,31.28885614,0.004775239,0
38.75,34.25,,,,50.2,10.2,10.02,1.4,14.8,3.0,8.1,13.2,7.6,10.68,175,9,69.74355592,1.58e-14,0
39.25,24.25,,,,40.5,11.5,0.0,4.2,7.6,13.4,19.1,24.9,7.7,1.83,178,9,0.000141395,0.0,0
102.25,79.25,,,,55.0,7.3,31.0,0.0,11.0,-38.4,-34.7,-31.1,0.5,12.66,151,10,6.528967838,0.000212141,0
44.9679,43.6715,Europe,Russian Federation,29/07/2016,79.1,6.8,25.25,0.5,22.1,-4.0,-0.6,2.8,5.1,11.41,153,4,1025.562602,0.007225567,1
72.75,56.75,,,,50.9,8.1,31.0,0.0,4.7,-25.7,-21.6,-17.6,1.0,4.99,153,3,115.4676425,0.000457056,0
56.25,47.75,,,,63.0,9.2,31.0,0.4,11.7,-16.7,-12.1,-7.5,1.9,6.77,157,8,60.4519873,0.004222733,0
86.25,30.75,,,,37.3,16.0,31.0,1.1,5.9,-20.0,-12.0,-4.0,0.3,1.27,199,3,250.0627907,0.0,0
68.25,65.75,,,,93.0,4.7,31.0,0.0,22.5,-23.3,-20.9,-18.6,1.2,16.21,149,4,0.002451973,0.000489799,0
19.806655,41.438381,Europe,Albania,10/9/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
87.75,37.75,,,,41.3,15.2,31.0,0.6,0.4,-28.7,-21.1,-13.5,0.0,0.21,235,3,27.97946568,0.0,0
162.25,60.25,,,,72.7,7.4,31.0,0.0,16.1,-23.3,-19.6,-15.9,1.5,7.4,158,3,13.69194521,0.007496514,0
84.75,57.25,,,,52.7,7.3,31.0,0.0,10.0,-26.2,-22.5,-18.9,1.1,10.2,158,4,24.58586099,6.43e-05,0
158.25,64.25,,,,76.0,9.1,31.0,0.1,13.5,-36.6,-32.0,-27.5,0.3,14.91,183,3,0.012330377,0.000388747,0
21.75,-14.25,,,,75.0,11.4,0.0,3.4,206.0,17.8,23.5,29.2,23.2,20.1,183,3,44.07904964,0.0,0
90.75,60.75,,,,74.2,7.7,31.0,0.1,22.5,-30.6,-26.7,-22.9,0.5,8.08,171,4,6.584741062,3.88e-05,0
83.25,48.25,,,,55.6,9.8,31.0,0.2,9.8,-24.7,-19.8,-14.9,1.0,7.12,165,11,155.8741973,0.0011967,0
81.75,32.75,,,,50.6,15.7,31.0,0.8,1.7,-24.9,-17.0,-9.2,0.0,0.37,216,11,33.10887868,0.0,0
116.25,26.75,,,,80.6,5.1,14.45,1.3,32.6,1.3,3.8,6.4,4.8,9.66,169,4,987.0810949,498.0857662,0
42.25,27.75,,,,40.9,12.5,1.66,3.3,5.0,7.3,13.5,19.8,6.2,2.31,181,9,0.009838734,0.0,0
162.75,62.25,,,,69.0,8.0,31.0,0.0,16.9,-25.5,-21.5,-17.5,1.2,10.88,166,3,8.353906806,0.00099609,0
24.0464,40.7708,Europe,Greece,2/7/2016,72.4,6.6,15.52,0.8,39.8,0.9,4.2,7.5,6.2,7.64,109,4,396.8667169,4.012473857,1
98.75,24.75,,,,30.5,13.5,11.04,1.9,42.6,2.6,9.3,16.1,8.5,19.5,209,4,961.1590862,1144.962619,0
166.25,61.75,,,,61.6,7.5,31.0,0.0,28.8,-21.1,-17.3,-13.6,1.7,7.84,150,4,8.184410162,0.000718416,0
101.75,21.25,,,,51.3,9.9,0.0,2.1,46.6,10.6,15.5,20.5,13.5,21.17,169,3,31.45533546,585.2067037,0
47.25,31.75,,,,45.4,11.6,1.91,1.8,47.4,7.1,12.9,18.7,10.8,7.27,147,2,769.1332379,201.7100897,0
44.25,41.25,,,,74.8,9.5,30.52,0.4,31.0,-11.2,-6.4,-1.7,3.2,9.2,197,4,850.4725797,0.044054079,0
86.25,67.75,,,,87.5,5.8,31.0,0.0,34.0,-27.0,-24.1,-21.2,0.8,20.98,146,6,8.052916123,0.0,0
22.15536,40.49359,Europe,Greece,2/7/2016,64.5,7.2,24.49,0.7,42.1,-3.3,0.3,3.9,4.3,10.08,113,2,77.51645798,0.0,1
125.75,65.75,,,,65.6,6.0,31.0,0.0,14.2,-38.9,-35.9,-32.9,0.3,6.43,169,4,1.991225043,0.000303601,0
19.973252,41.29474,Europe,Albania,14/09/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
82.25,47.25,,,,49.6,11.3,31.0,0.5,15.1,-28.2,-22.5,-16.9,0.0,6.55,216,3,213.9126228,0.017342209,0
55.25,80.75,,,,75.0,8.5,31.0,0.0,39.9,-32.2,-27.9,-23.7,0.8,24.78,140,10,0.031091497,5.68e-05,0
105.75,38.25,,,,38.6,10.8,31.0,0.7,0.9,-16.4,-11.0,-5.6,0.6,1.15,178,3,77.97018452,0.0,0
57.25,64.75,,,,76.0,7.2,31.0,0.1,37.5,-20.9,-17.3,-13.7,1.4,19.82,152,4,1.041375479,7.01e-05,0
88.75,59.75,,,,68.9,7.7,31.0,0.0,20.7,-28.5,-24.6,-20.8,0.8,13.81,160,4,10.09901464,2.58e-05,0
-178.25,65.75,,,,71.9,7.8,31.0,0.0,49.3,-20.5,-16.6,-12.7,2.0,11.8,148,3,0.0,0.000906802,0
115.75,38.75,,,,27.0,11.0,30.21,1.0,0.0,-10.4,-4.9,0.6,1.7,0.1,147,2,246.4319698,0.0,0
153.75,65.25,,,,86.2,8.4,31.0,0.0,20.6,-38.2,-34.0,-29.8,0.3,20.53,176,4,0.004121191,0.000502642,0
58.25,67.25,,,,69.9,7.9,31.0,0.0,27.2,-22.6,-18.6,-14.7,1.3,17.51,150,3,0.021918995,0.000441839,0
30.75,22.75,,,,23.8,15.2,0.92,3.7,0.0,8.0,15.6,23.2,7.4,0.0,153,9,22.92951118,0.100027016,0
61.25,59.75,,,,69.5,8.2,31.0,0.0,23.3,-21.2,-17.1,-13.0,1.5,7.39,155,4,46.89520591,1.1e-05,0
88.25,36.75,,,,40.5,15.3,31.0,0.7,2.1,-27.5,-19.8,-12.2,0.1,1.32,232,3,16.15519302,0.0,0
116.75,53.75,,,,40.8,12.9,31.0,0.1,0.6,-37.3,-30.8,-24.4,0.2,0.57,185,11,28.99977357,0.000584718,0
44.967452,46.957308,Europe,Russian Federation,4/7/2016,79.6,5.8,28.32,0.2,13.5,-7.3,-4.4,-1.5,4.2,10.59,145,9,585.9367149,0.205573087,1
81.25,24.75,,,,22.5,15.0,0.83,2.4,0.9,8.1,15.6,23.1,10.4,0.02,162,2,12645.51515,3777.967483,0
59.75,52.75,,,,54.1,9.2,31.0,0.1,7.3,-22.9,-18.3,-13.7,1.2,6.69,167,2,226.7916796,0.000925795,0
102.25,61.25,,,,73.7,9.6,31.0,0.0,11.4,-38.6,-33.8,-29.0,0.2,5.47,167,4,9.853675542,0.00016254,0
64.75,57.25,,,,53.8,7.8,31.0,0.0,8.2,-21.5,-17.6,-13.7,1.4,5.75,157,4,53.27826518,3.09e-05,0
99.25,42.25,,,,26.0,12.1,31.0,0.0,0.4,-22.6,-16.5,-10.5,2.4,0.15,183,9,4.562201236,0.0,0
76.75,17.75,,,,14.1,14.1,0.0,4.1,0.3,16.0,23.0,30.1,11.5,0.0,176,2,3476.961146,1983.676133,0
110.75,55.75,,,,57.9,11.0,31.0,0.1,2.7,-41.0,-35.5,-30.0,0.0,3.39,190,3,32.07787188,0.001157657,0
85.75,54.25,,,,58.9,9.1,31.0,0.0,5.0,-28.2,-23.6,-19.1,1.0,7.4,162,4,179.9951812,5.77e-05,0
78.75,38.25,,,,48.2,11.9,30.88,0.5,0.0,-12.6,-6.6,-0.7,2.5,0.0,185,8,13.30911014,0.0,0
98.75,67.75,,,,65.8,7.5,31.0,0.0,13.3,-36.8,-33.0,-29.3,0.3,14.44,178,3,5.280493106,0.00016156,0
120.25,53.75,,,,44.3,14.6,31.0,0.0,0.8,-37.2,-29.9,-22.6,0.4,0.69,163,4,34.17009676,0.000659354,0
75.75,44.25,,,,41.3,9.9,30.9,0.3,8.5,-12.7,-7.7,-2.8,2.8,4.66,174,8,285.2452127,0.003039766,0
116.25,58.75,,,,73.9,8.4,31.0,0.1,6.6,-37.1,-32.9,-28.7,0.1,4.53,165,4,5.468075698,0.000241822,0
132.75,49.25,,,,42.6,9.1,31.0,0.1,4.2,-29.8,-25.2,-20.7,0.5,2.34,167,4,10.00267598,0.000119071,0
70.75,43.75,,,,58.0,9.8,30.52,0.3,11.8,-11.2,-6.3,-1.4,3.4,7.89,170,3,106.0282903,0.003509839,0
45.75,37.75,,,,62.6,7.9,26.68,0.6,23.9,-5.4,-1.4,2.6,4.6,10.08,182,9,495.8635232,2.837786545,0
124.25,56.25,,,,71.0,9.3,31.0,0.1,5.7,-35.5,-30.8,-26.2,0.3,5.96,182,4,6.184840528,0.000803565,0
68.25,44.25,,,,57.7,10.0,30.94,0.4,10.7,-13.0,-8.0,-3.0,2.8,6.22,167,8,200.4635186,0.00300505,0
39.75,40.25,,,,62.7,9.5,28.48,0.6,31.3,-7.5,-2.7,2.1,3.5,11.33,148,2,812.8820957,0.0,0
20.278091,41.683358,Europe,Albania,28/11/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
140.75,60.75,,,,51.7,7.0,31.0,0.0,7.6,-36.1,-32.6,-29.1,0.3,3.59,169,4,0.025425447,0.000424422,0
75.25,54.75,,,,44.3,8.5,31.0,0.0,5.6,-26.4,-22.1,-17.9,1.0,2.84,155,2,226.2077586,0.00153796,0
72.75,59.75,,,,58.3,7.4,31.0,0.0,16.3,-26.3,-22.6,-18.9,1.0,9.22,152,4,0.648520839,3.63e-05,0
48.75,30.75,,,,50.6,10.7,0.66,1.9,43.9,8.3,13.6,19.0,10.8,7.93,145,5,753.5074407,0.314285056,0
158.25,53.25,,,,63.9,4.8,31.0,0.2,49.7,-13.8,-11.4,-9.0,2.3,12.2,176,4,4.653854383,0.008265345,0
45.25,39.25,,,,61.6,8.1,26.09,0.5,20.6,-4.8,-0.7,3.4,4.5,7.52,170,9,714.2614052,69.38050878,0
67.75,55.75,,,,45.3,8.3,31.0,0.0,4.3,-24.6,-20.4,-16.3,1.2,2.02,154,2,95.05150895,0.001307226,0
112.25,24.25,,,,76.3,5.1,10.27,1.5,25.0,2.9,5.4,8.0,5.2,8.84,187,4,917.3423929,1419.693698,0
86.75,25.75,,,,29.3,13.9,0.04,2.0,7.5,9.6,16.5,23.5,13.8,0.74,148,2,7678.091399,0.0,0
48.25,57.25,,,,68.8,5.8,31.0,0.0,49.7,-15.6,-12.7,-9.8,2.2,24.45,157,2,169.0122,0.000246016,0
56.25,74.25,,,,73.8,9.2,31.0,0.0,18.5,-30.3,-25.7,-21.1,1.1,17.2,150,9,0.248831445,0.000515366,0
80.75,55.25,,,,55.1,8.0,31.0,0.0,7.0,-27.1,-23.1,-19.1,1.0,5.28,156,4,115.8737147,0.001587841,0
137.75,59.25,,,,54.4,6.8,31.0,0.0,8.3,-34.4,-31.0,-27.6,0.3,4.91,186,5,0.034785274,0.000539833,0
22.098591,43.885852,Europe,Serbia,15/07/2016,86.0,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0.0,1
43.64954,51.109974,Europe,Russian Federation,24/08/2017,77.8,6.0,30.82,0.2,48.8,-12.3,-9.3,-6.3,2.8,11.74,157,2,249.2826187,0.000180705,1
96.25,30.25,,,,40.0,14.4,31.0,1.1,1.4,-18.8,-11.6,-4.4,0.0,1.08,238,3,153.5248855,0.0,0
118.25,25.75,,,,76.2,6.1,9.52,1.7,16.6,3.2,6.2,9.3,5.6,7.16,178,4,334.727529,216.3896918,0
125.75,51.25,,,,30.3,13.7,31.0,0.1,2.3,-33.1,-26.2,-19.4,0.5,2.97,165,4,3.754807411,0.0,0
119.25,65.75,,,,64.9,7.0,31.0,0.0,12.4,-35.5,-32.0,-28.5,0.3,6.03,157,4,2.894403088,0.000160276,0
53.75,51.25,,,,58.7,8.0,31.0,0.2,16.8,-16.9,-12.9,-8.9,1.9,8.52,149,2,205.1072856,0.003207114,0
129.75,55.75,,,,51.5,10.0,31.0,0.0,5.5,-38.8,-33.8,-28.8,0.3,4.28,165,4,1.684681954,0.001167462,0
49.25,54.75,,,,70.4,6.0,31.0,0.1,47.4,-15.2,-12.2,-9.2,2.2,22.62,155,4,147.860507,0.000114169,0
20.24602,40.02238,Europe,Albania,8/6/2017,72.5,7.5,23.8,0.8,110.7,-2.7,1.1,4.9,4.7,11.5,181,4,342.2293902,0.0,1
131.75,49.25,,,,40.7,10.6,31.0,0.1,3.6,-31.7,-26.4,-21.1,0.5,2.49,178,4,6.230892941,0.000104976,0
38.75,44.75,,,,78.4,5.8,20.52,0.8,94.1,-1.0,1.9,4.8,5.4,16.03,150,4,368.6753771,0.000717103,0
119.75,49.25,,,,21.6,10.8,31.0,0.0,1.6,-32.2,-26.8,-21.4,0.7,0.0,171,1,274.5952789,0.0,0
77.75,64.25,,,,92.2,7.0,31.0,0.0,23.2,-25.4,-21.9,-18.4,1.1,18.68,148,3,0.007500361,0.000214157,0
20.25,-14.25,,,,76.3,11.7,0.0,3.3,211.0,17.4,23.2,29.1,23.7,17.4,181,4,16.36075676,0.0,0
114.25,25.75,,,,81.0,4.1,14.19,1.4,29.1,1.4,3.4,5.5,4.2,12.0,173,4,819.7981629,189.5633233,0
49.25,20.75,,,,38.1,9.6,0.0,3.7,0.0,15.9,20.7,25.5,14.8,0.0,164,9,2.925130096,0.0,0
165.25,64.25,,,,65.0,8.6,31.0,0.1,19.2,-27.8,-23.5,-19.2,0.8,11.25,156,4,4.240898358,0.000156796,0
37.989401,40.032607,Asia,Turkey,22/07/2014,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013,1
26.25,22.25,,,,18.2,16.9,4.09,3.5,0.9,5.7,14.1,22.6,6.1,0.0,178,9,15.11625346,0.0,0
19.72672,42.16849,Europe,Albania,2/2/2017,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
89.75,64.75,,,,84.5,6.4,31.0,0.0,26.5,-31.1,-27.9,-24.7,0.5,15.86,183,3,8.423330482,0.001740878,0
140.25,64.25,,,,56.2,7.8,31.0,0.0,2.7,-48.3,-44.4,-40.5,0.2,2.28,167,4,1.532915029,0.000392369,0
169.25,63.75,,,,67.6,9.4,31.0,0.0,27.4,-26.5,-21.8,-17.1,1.3,11.06,153,3,5.022921425,0.000510062,0
31.75,58.25,,,,92.1,5.6,30.03,0.0,65.1,-10.0,-7.2,-4.4,3.5,21.55,149,4,12.27623027,0.000139954,0
56.25,56.75,,,,69.4,7.7,31.0,0.0,24.7,-19.6,-15.7,-11.9,1.7,11.34,158,2,179.3123636,0.00021953,0
110.25,57.25,,,,71.3,9.6,31.0,0.1,6.0,-38.0,-33.2,-28.4,0.0,3.91,199,3,9.207202865,0.000287225,0
20.314048,41.955717,Europe,Albania,14/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
124.25,57.75,,,,87.6,7.2,31.0,0.0,12.3,-30.8,-27.2,-23.6,0.6,12.3,182,5,5.385907444,0.000522163,0
95.25,63.25,,,,75.4,6.8,31.0,0.1,19.3,-35.4,-32.0,-28.6,0.1,9.0,167,4,8.282927896,0.000267317,0
86.25,60.75,,,,72.8,7.4,31.0,0.0,18.1,-27.0,-23.3,-19.6,0.8,15.04,156,6,6.808054425,2.53e-05,0
143.75,71.75,,,,60.8,7.4,31.0,0.0,15.5,-41.5,-37.8,-34.1,0.2,11.83,147,3,2.497390109,0.002426477,0
85.25,59.75,,,,68.3,7.1,31.0,0.0,15.3,-26.3,-22.7,-19.2,0.9,12.0,155,4,3.844943793,2.15e-05,0
48.75,19.25,,,,44.5,10.3,0.0,3.6,1.0,15.3,20.4,25.6,15.3,1.0,166,9,3.149002391,0.0,0
90.25,25.25,,,,43.8,12.4,0.0,2.0,7.8,10.6,16.8,23.0,14.0,0.83,147,2,3283.848713,72.2984602,0
115.25,62.75,,,,76.1,7.8,31.0,0.0,13.1,-33.7,-29.8,-25.9,0.4,6.97,156,4,2.949436094,0.000107922,0
102.75,63.75,,,,72.2,7.9,31.0,0.1,12.7,-37.4,-33.4,-29.5,0.1,5.68,170,4,7.896541813,0.000205844,0
