x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
45.594764,43.602596,Europe,Russian Federation,15/10/2015,80.5,5.7,25.15,0.4,19.5,-3.9,-1.0,1.9,5.2,11.61,149,3,817.072665,0.002684163,1
28.25,25.25,,,,24.7,16.4,6.71,2.8,0.9,4.4,12.6,20.8,7.2,0.0,164,9,20.79058748,0.098143979,0
36.228105,36.276552,Asia,Turkey,10/3/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0.0,1
104.25,54.75,,,,61.4,9.7,31.0,0.0,9.6,-35.4,-30.5,-25.7,0.4,7.31,179,4,15.61327565,2.75e-05,0
62.25,61.75,,,,67.5,8.1,31.0,0.0,23.3,-22.5,-18.4,-14.4,1.4,8.28,160,4,0.41839345,1.75e-05,0
70.25,73.25,,,,84.8,6.3,31.0,0.0,10.0,-26.5,-23.3,-20.2,1.0,13.62,145,3,0.002882052,0.012316592,0
45.75,46.75,,,,80.5,6.1,28.63,0.2,12.8,-7.7,-4.6,-1.6,4.1,8.8,144,9,466.5158565,5.196331539,0
134.25,69.75,,,,50.9,6.6,31.0,0.0,7.6,-48.3,-45.0,-41.7,0.1,5.08,163,4,1.596997624,0.000160162,0
90.75,29.25,,,,32.3,18.0,31.0,1.6,0.0,-14.3,-5.3,3.7,0.6,0.0,228,3,2621.603658,0.0,0
25.25,41.25,,,,71.7,6.9,21.27,0.8,45.8,-1.3,2.2,5.7,5.4,8.06,181,2,617.2395211,1.29e-13,0
82.75,30.75,,,,46.4,15.7,31.0,1.0,19.9,-22.6,-14.7,-6.9,0.2,3.32,200,3,101.5891807,0.0,0
28.25,28.25,,,,30.8,14.3,2.6,2.8,0.8,6.6,13.7,20.9,9.4,0.44,158,9,245.4345298,131.1147413,0
152.25,62.25,,,,75.0,7.9,31.0,0.0,23.6,-36.1,-32.1,-28.2,0.4,19.1,173,5,0.014171116,0.000411708,0
115.75,37.25,,,,26.7,9.3,29.18,1.1,0.1,-8.5,-3.8,0.9,1.8,0.38,146,2,6344.341612,0.0,0
156.75,62.75,,,,76.5,8.9,31.0,0.0,17.7,-35.1,-30.6,-26.2,0.4,17.65,170,4,0.015145443,0.000567914,0
89.25,21.75,,,,40.1,11.2,0.0,2.5,0.6,14.5,20.1,25.7,16.3,0.09,145,7,1630.049382,21.00695072,0
75.25,14.75,,,,12.8,13.4,0.0,4.2,0.0,16.7,23.4,30.1,16.7,0.0,169,2,5457.040559,1921.402135,0
101.25,21.25,,,,46.4,10.9,0.0,2.3,45.7,10.7,16.1,21.6,13.2,23.91,176,4,74.43716716,379.364943,0
118.75,63.25,,,,62.5,7.4,31.0,0.0,14.2,-35.0,-31.3,-27.6,0.3,5.7,159,4,2.507421606,0.000156805,0
112.75,71.75,,,,67.9,6.3,31.0,0.0,21.7,-37.8,-34.6,-31.5,0.3,12.33,156,3,1.428673215,0.001186728,0
48.75,37.25,,,,57.5,9.6,29.93,0.8,36.1,-9.8,-5.0,-0.2,2.3,11.43,204,2,1037.352149,0.000472261,0
168.75,63.75,,,,66.5,9.2,31.0,0.0,26.9,-26.1,-21.5,-16.9,1.4,11.09,151,3,7.252809422,0.000437907,0
125.75,47.25,,,,29.3,10.0,31.0,0.1,1.0,-27.6,-22.6,-17.6,1.0,0.87,159,2,2724.893973,0.0,0
138.75,53.75,,,,48.9,8.3,31.0,0.2,24.3,-24.4,-20.2,-16.1,0.8,8.14,169,4,0.425403547,0.000284995,0
81.75,33.25,,,,51.0,15.7,31.0,0.8,1.8,-25.1,-17.2,-9.4,0.0,0.45,229,3,26.43061573,0.0,0
54.75,30.75,,,,43.2,15.0,26.29,2.0,33.4,-5.0,2.5,10.0,1.9,6.84,210,5,53.12816351,0.0,0
80.75,31.75,,,,53.0,15.2,31.0,0.9,6.0,-24.2,-16.6,-9.0,0.0,0.79,225,3,73.96246904,0.0,0
38.75,37.75,,,,64.2,7.5,12.07,1.1,63.6,2.2,5.9,9.7,6.2,11.19,178,2,896.6374796,0.0,0
19.681935,41.133857,Europe,Albania,17/10/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
79.75,72.25,,,,71.5,7.1,31.0,0.0,47.5,-25.4,-21.8,-18.3,1.1,22.11,149,3,6.202502126,0.002521511,0
108.25,42.25,,,,24.2,11.6,31.0,0.4,0.7,-23.1,-17.3,-11.5,1.0,1.07,187,3,2.79e-10,0.0,0
140.75,69.75,,,,55.8,7.2,31.0,0.0,10.1,-45.9,-42.3,-38.7,0.1,7.55,145,3,2.193056473,0.000173139,0
71.25,62.25,,,,70.0,6.5,31.0,0.1,19.6,-23.7,-20.4,-17.2,1.0,9.14,150,6,0.026975826,0.00042645,0
102.75,38.75,,,,33.4,13.2,31.0,0.5,1.2,-18.8,-12.2,-5.6,1.1,0.77,188,8,119.0103894,0.0,0
94.25,59.75,,,,74.1,7.6,31.0,0.1,17.1,-31.9,-28.1,-24.3,0.3,8.06,166,4,8.476573804,1.75e-05,0
33.25,52.75,,,,79.6,4.4,29.05,0.1,40.9,-8.3,-6.1,-3.9,3.8,16.04,154,3,424.2678387,0.000168333,0
43.50543,42.769664,Asia,Georgia,2/12/2016,70.8,9.7,31.0,0.5,62.1,-17.0,-12.1,-7.3,1.4,10.37,89,10,0.0,0.0,1
170.75,61.75,,,,66.8,9.5,31.0,0.0,37.3,-27.9,-23.1,-18.4,0.9,12.87,191,3,18.37587308,0.000491219,0
21.75,-17.75,,,,66.3,11.5,0.0,3.8,181.7,19.1,24.8,30.6,25.0,16.87,180,4,79.02138433,0.0,0
108.25,35.75,,,,50.3,7.9,29.98,0.9,3.0,-9.9,-5.9,-2.0,1.0,3.18,192,2,1560.865712,0.0,0
60.25,67.75,,,,71.8,8.0,31.0,0.0,21.5,-23.9,-19.9,-15.9,1.2,16.32,151,3,0.026688719,0.000273674,0
117.75,45.25,,,,31.0,9.6,31.0,0.3,0.9,-28.7,-23.9,-19.1,0.3,0.75,177,3,227.1178235,0.0,0
19.78,42.95,Europe,Montenegro,5/8/2016,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,1
140.75,52.25,,,,53.9,6.9,31.0,0.1,44.5,-22.5,-19.0,-15.6,1.2,17.23,181,4,0.516436091,5.85e-05,0
89.25,52.75,,,,53.6,11.6,31.0,0.1,6.2,-33.5,-27.7,-21.9,0.3,6.0,155,4,91.62540897,0.000147734,0
105.75,37.75,,,,42.2,10.8,31.0,0.6,1.1,-15.2,-9.8,-4.4,1.0,1.32,166,3,174.6334995,0.0,0
100.25,28.25,,,,36.0,16.1,31.0,1.4,5.5,-17.2,-9.1,-1.1,0.1,4.59,220,4,435.9657449,0.0,0
23.763333,41.718333,Europe,Bulgaria,18/09/2016,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,1
107.86476,30.19524,Asia,China,10-Oct-20,78.7,4.5,12.86,1.0,11.7,1.9,4.1,6.4,5.8,11.53,157,4,2872.233393,553.0013817,1
51.25,49.25,,,,64.8,8.2,31.0,0.3,14.2,-14.3,-10.2,-6.1,2.4,7.21,144,8,129.4779331,1.926423118,0
20.423188,41.332938,Europe,Albania,16/12/2016,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,1
106.25,27.25,,,,78.9,2.5,18.45,1.1,25.6,-0.2,1.1,2.4,4.4,18.25,181,4,2900.03048,968.935957,0
76.25,13.75,,,,15.8,12.7,0.0,4.3,0.1,17.0,23.3,29.7,16.5,0.0,172,2,2999.497614,1758.906959,0
124.25,43.25,,,,25.0,9.6,31.0,0.2,0.8,-21.2,-16.4,-11.6,1.4,1.69,155,2,1544.564432,0.0,0
79.25,21.25,,,,14.3,15.3,0.0,3.2,0.0,12.5,20.1,27.8,14.0,0.0,161,2,3918.109284,1221.314419,0
111.75,28.75,,,,77.3,4.3,19.5,1.1,33.3,-0.6,1.6,3.8,4.2,12.03,148,4,19.65021594,795.382084,0
103.75,30.75,,,,73.1,5.7,12.07,0.9,11.7,2.2,5.0,7.9,6.7,9.75,168,2,908.5954547,580.7307844,0
84.75,70.25,,,,77.3,7.2,31.0,0.0,36.9,-27.2,-23.6,-20.0,0.9,22.79,145,3,7.7623578,0.002113717,0
119.75,32.25,,,,52.5,7.4,25.47,1.3,10.9,-4.2,-0.5,3.2,3.2,5.25,147,11,641.2415383,189.9345066,0
58.25,57.25,,,,69.4,7.8,31.0,0.0,21.0,-20.1,-16.2,-12.3,1.6,10.51,160,4,37.28389255,1.9e-05,0
76.75,60.25,,,,69.8,7.7,31.0,0.0,13.0,-26.7,-22.8,-19.0,0.9,6.17,150,4,0.345534827,4.53e-05,0
114.25,37.75,,,,26.9,11.2,30.62,1.1,0.4,-11.5,-5.9,-0.3,0.9,1.29,118,3,4848.519434,0.0,0
106.25,24.25,,,,86.6,4.6,4.45,1.4,14.5,5.5,7.8,10.1,7.2,8.98,171,4,577.1744793,1518.408911,0
80.75,22.25,,,,11.0,14.5,0.0,2.8,4.5,10.2,17.4,24.7,11.1,0.38,170,2,4721.22267,1231.470962,0
97.75,59.75,,,,72.6,7.8,31.0,0.0,13.8,-33.0,-29.1,-25.2,0.4,6.38,171,4,15.10138613,2.98e-05,0
127.25,54.75,,,,47.3,10.8,31.0,0.0,3.8,-33.6,-28.2,-22.8,0.7,1.49,167,4,3.233097346,0.000188187,0
15.25,-18.75,,,,63.8,12.8,0.0,4.5,88.0,17.8,24.2,30.6,16.2,10.4,184,3,0.0,0.0,0
79.75,58.25,,,,61.4,7.7,31.0,0.0,10.2,-26.9,-23.0,-19.2,0.9,8.53,155,4,10.21288332,2.46e-05,0
115.25,33.75,,,,51.8,8.7,26.87,1.4,0.8,-5.6,-1.2,3.2,2.4,0.93,150,2,11632.2381,0.0,0
90.75,31.25,,,,39.1,13.5,31.0,1.1,1.0,-17.6,-10.8,-4.1,0.8,0.92,225,3,139.4097704,0.0,0
93.75,62.25,,,,75.4,7.7,31.0,0.0,20.6,-33.9,-30.0,-26.2,0.3,7.97,168,4,8.771881293,0.000154767,0
19.107739,42.553753,Europe,Montenegro,29/01/2018,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0,1
63.75,53.75,,,,34.8,9.2,31.0,0.1,3.7,-23.3,-18.7,-14.1,1.3,3.39,155,2,195.022319,0.008680875,0
100.75,67.75,,,,64.3,7.5,31.0,0.0,12.0,-36.1,-32.3,-28.6,0.3,12.14,164,4,5.008558223,0.000107165,0
104.75,37.75,,,,41.3,10.6,31.0,0.7,0.0,-15.4,-10.1,-4.8,0.7,0.0,179,3,107.6967769,0.0,0
21.00013,42.032874,Europe,North Macedonia,18/07/2016,82.4,6.3,26.58,0.7,40.8,-5.3,-2.1,1.1,3.8,9.55,176,4,479.1821589,0.44076624,1
19.973252,41.29474,Europe,Albania,14/09/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
152.75,69.75,,,,83.5,8.7,31.0,0.1,17.6,-37.9,-33.5,-29.2,0.1,16.27,149,3,2.173222157,0.000693167,0
23.9811,40.0364,Europe,Greece,21/10/2015,69.8,6.5,10.78,0.9,53.7,2.7,5.9,9.2,7.2,8.49,141,2,40.79218366,0.0,1
108.75,53.75,,,,53.2,9.8,31.0,0.0,4.5,-31.9,-27.0,-22.1,0.5,2.87,202,11,0.0,0.0,0
50.25,58.25,,,,65.9,5.9,31.0,0.0,51.6,-16.3,-13.3,-10.4,2.1,25.05,161,4,111.6137014,0.000184979,0
53.25,46.25,,,,66.7,8.3,30.59,0.4,13.8,-11.4,-7.2,-3.1,3.0,6.82,144,11,131.6009067,0.0,0
41.75,61.25,,,,88.6,6.9,31.0,0.0,47.7,-16.8,-13.3,-9.9,2.2,18.96,152,4,22.66243808,7.17e-06,0
107.75,53.25,,,,51.0,9.6,31.0,0.0,5.7,-31.2,-26.4,-21.6,0.7,3.6,66,11,0.0,0.0,0
35.058884,37.837733,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0.0,1
111.25,49.75,,,,19.6,13.2,31.0,0.2,0.0,-35.3,-28.7,-22.1,0.0,0.0,146,4,0.0,0.0,0
78.75,39.75,,,,43.2,12.5,31.0,0.4,0.1,-14.5,-8.2,-2.0,2.3,0.23,184,11,193.5230588,0.0,0
132.25,70.75,,,,54.3,6.0,31.0,0.0,16.8,-45.5,-42.5,-39.5,0.1,11.96,146,3,2.44812319,0.001274286,0
130.25,64.75,,,,69.2,7.1,31.0,0.0,2.6,-48.5,-44.9,-41.4,0.2,3.37,186,9,3.569776043,0.00059176,0
51.25,59.75,,,,71.0,6.3,31.0,0.0,50.2,-17.1,-13.9,-10.8,2.0,20.93,156,4,36.15846433,1.16e-05,0
36.283307,36.199453,Asia,Turkey,22/07/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0.0,1
61.75,26.75,,,,33.7,13.0,2.45,2.5,3.3,6.7,13.2,19.7,7.2,1.32,183,9,36.81911084,0.0,0
22.75,-11.75,,,,81.3,12.0,0.0,3.2,225.0,16.7,22.7,28.7,19.3,19.0,181,4,31.53071646,0.0,0
68.25,41.25,,,,61.3,9.2,24.93,0.8,17.2,-3.7,0.9,5.5,4.4,6.04,160,9,691.6969483,0.017767362,0
113.25,37.25,,,,31.7,10.3,31.0,1.2,0.9,-15.0,-9.8,-4.7,0.0,2.09,182,2,966.7278889,0.0,0
41.25,31.75,,,,36.2,12.3,7.15,2.1,7.9,4.2,10.3,16.5,7.9,4.11,169,9,24.37358366,0.000115677,0
47.25,66.75,,,,84.6,8.0,31.0,0.0,29.9,-21.2,-17.2,-13.2,1.5,20.65,147,4,0.416206872,0.000702299,0
19.583,42.96,Europe,Montenegro,5/8/2016,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,1
32.75,68.75,,,,84.5,6.8,31.0,0.1,48.4,-14.8,-11.4,-8.0,2.3,16.29,154,4,0.03106919,2.39e-05,0
59.25,66.75,,,,67.2,8.2,31.0,0.0,28.6,-22.6,-18.5,-14.4,1.3,18.45,147,3,0.260831747,0.000176967,0
123.75,71.25,,,,62.6,6.0,31.0,0.0,18.9,-42.0,-39.0,-36.0,0.3,13.84,158,3,1.106860861,0.000560566,0
18.25,-10.25,,,,83.8,11.6,0.0,3.0,171.0,15.7,21.5,27.3,18.5,13.2,177,4,0.19699363,0.0,0
31.25,40.25,,,,74.2,7.4,24.6,0.7,49.0,-3.4,0.3,4.0,4.6,12.74,196,4,181.8551478,0.002701855,0
35.38291,32.81113,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
31.25,64.75,,,,91.9,8.2,31.0,0.0,43.0,-16.1,-12.0,-7.9,2.5,19.29,154,4,1.53016568,0.000478541,0
156.25,66.25,,,,81.7,8.6,31.0,0.1,15.8,-36.6,-32.3,-28.0,0.2,17.13,172,5,0.990241596,0.000370002,0
50.75,66.25,,,,78.0,7.4,31.0,0.0,35.2,-20.7,-17.0,-13.3,1.5,19.33,153,4,0.637310573,0.001052822,0
124.25,61.25,,,,67.9,6.3,31.0,0.0,12.9,-36.6,-33.4,-30.3,0.4,9.69,164,4,3.106083919,0.00011872,0
118.75,54.25,,,,45.7,13.9,31.0,0.1,0.5,-38.5,-31.5,-24.6,0.2,0.03,192,4,18.59267495,0.000289638,0
39.75,59.75,,,,91.4,6.8,31.0,0.0,43.4,-15.4,-12.0,-8.6,2.4,18.03,154,4,67.62869201,4.38e-05,0
91.75,52.25,,,,49.0,12.9,31.0,0.1,12.5,-40.2,-33.7,-27.3,0.0,5.49,205,9,0.0,0.0,0
15.25,-8.25,,,,85.0,10.4,0.0,2.8,61.1,16.6,21.8,27.0,21.3,4.15,179,4,9.75611524,0.0,0
37.75,30.25,,,,33.8,12.1,4.45,2.5,1.4,5.5,11.5,17.6,7.7,1.05,174,9,0.0,0.0,0
91.75,30.75,,,,37.6,15.8,31.0,1.2,0.0,-19.7,-11.8,-3.9,0.1,0.0,236,5,232.0940766,0.0,0
55.25,41.75,,,,65.3,8.6,27.32,0.8,7.4,-6.1,-1.8,2.5,3.8,4.88,164,9,1.511262983,0.010816582,0
134.75,49.75,,,,48.5,8.7,31.0,0.1,7.4,-26.8,-22.4,-18.1,0.8,6.74,150,4,3.693033006,0.000531218,0
56.25,59.25,,,,75.0,6.6,31.0,0.0,47.5,-17.9,-14.6,-11.3,1.8,17.22,149,6,36.03757293,1.37e-05,0
19.632426,41.027939,Europe,Albania,13/12/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
19.438275,40.635803,Europe,Albania,15/12/2016,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0,1
34.25,67.75,,,,88.6,7.2,31.0,0.0,54.7,-17.0,-13.4,-9.8,2.1,17.29,167,4,1.203032103,3.65e-05,0
66.75,61.25,,,,63.9,6.6,31.0,0.1,17.9,-21.8,-18.5,-15.2,1.2,5.64,149,4,0.395397281,0.000733314,0
88.25,23.25,,,,43.1,15.3,0.0,2.4,0.3,11.8,19.4,27.1,15.7,0.04,147,2,25786.50802,1360.456191,0
174.25,69.75,,,,70.2,9.0,31.0,0.0,20.2,-30.0,-25.5,-21.0,1.0,13.25,145,3,0.0,0.00104885,0
70.75,47.75,,,,33.5,10.3,31.0,0.2,5.8,-21.8,-16.6,-11.5,1.4,2.26,175,8,43.29145382,0.006396338,0
35.015149,37.691964,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0.0,1
93.25,70.25,,,,67.9,7.4,31.0,0.1,17.2,-34.0,-30.3,-26.6,0.3,20.7,176,3,6.827176987,0.000189779,0
109.75,54.75,,,,55.2,10.1,31.0,0.0,4.1,-38.1,-33.0,-28.0,0.2,2.89,199,4,0.0,0.0,0
25.75,22.75,,,,17.5,16.5,7.15,3.3,2.2,4.2,12.4,20.7,5.3,0.0,180,9,17.5966662,0.0,0
45.75,44.75,,,,80.8,5.8,25.78,0.3,15.5,-4.5,-1.6,1.3,5.0,10.62,145,9,524.0641066,0.833725954,0
46.4533,43.0554,Europe,Russian Federation,9/11/2016,80.5,5.9,25.15,0.4,23.1,-3.9,-0.9,2.1,5.0,10.85,164,4,1253.604027,0.001686834,1
105.75,41.25,,,,24.3,11.8,31.0,0.3,0.5,-20.8,-14.9,-9.0,1.5,0.81,186,3,0.015438515,0.0,0
29.75,37.75,,,,68.0,8.6,20.52,1.0,63.3,-1.0,3.3,7.6,5.4,9.77,197,2,939.7668642,0.0,0
61.75,50.75,,,,44.4,9.0,31.0,0.1,8.7,-23.3,-18.8,-14.3,1.2,6.7,162,8,70.53274195,0.001769631,0
58.25,74.75,,,,73.8,8.9,31.0,0.0,19.9,-30.9,-26.4,-22.0,1.1,17.54,161,10,0.122127881,0.000991848,0
143.25,51.75,,,,58.3,6.0,31.0,0.1,51.8,-17.3,-14.3,-11.3,1.9,19.88,146,4,9.242939857,0.006143402,0
35.38291,32.81113,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
92.25,25.75,,,,42.8,11.3,0.92,1.7,11.7,8.0,13.6,19.3,11.9,0.98,157,5,5159.282498,11.85237713,0
104.25,19.25,,,,51.8,8.4,0.0,2.2,21.0,10.6,14.8,19.0,12.9,10.16,165,4,1132.658336,164.7809472,0
66.25,65.75,,,,94.3,4.7,31.0,0.0,22.3,-23.1,-20.7,-18.4,1.1,15.39,147,4,0.013933917,0.003083258,0
20.536835,41.97872,Europe,Albania,14/09/2016,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0,1
20.403374,41.721499,Europe,Albania,30/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
144.75,60.25,,,,57.8,6.8,31.0,0.1,18.5,-29.1,-25.7,-22.3,0.5,7.56,149,9,0.065878953,0.00031733,0
132.75,56.25,,,,54.4,9.4,31.0,0.0,7.3,-38.7,-34.0,-29.3,0.3,5.63,188,5,0.079371086,0.000798915,0
94.25,69.75,,,,68.2,7.6,31.0,0.1,17.0,-35.4,-31.6,-27.8,0.3,20.49,195,3,0.0,0.0,0
121.25,51.75,,,,33.7,15.0,31.0,0.0,1.4,-37.1,-29.6,-22.1,0.5,0.85,187,4,43.3838227,0.0,0
127.75,62.75,,,,76.7,5.9,31.0,0.0,6.8,-39.1,-36.1,-33.2,0.3,3.7,161,4,5.389106417,0.000105617,0
30.75,65.25,,,,90.5,8.5,31.0,0.0,41.3,-16.7,-12.4,-8.2,2.4,18.76,156,4,1.051209886,0.000125267,0
169.75,65.25,,,,64.4,10.0,31.0,0.0,20.5,-30.3,-25.3,-20.3,0.9,9.85,181,3,0.0,0.00246171,0
79.75,44.25,,,,45.4,12.7,31.0,0.5,9.9,-19.6,-13.2,-6.9,1.2,2.5,128,9,308.3669761,0.000747795,0
21.619945,42.327424,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
63.25,56.25,,,,60.4,7.9,31.0,0.0,7.1,-21.1,-17.1,-13.2,1.5,3.42,152,2,128.5806009,0.000339262,0
95.75,41.75,,,,29.7,13.0,31.0,0.7,0.0,-22.1,-15.6,-9.1,0.3,0.0,190,9,0.019769632,0.0,0
119.25,53.75,,,,42.1,14.3,31.0,0.1,0.6,-37.2,-30.0,-22.9,0.3,0.05,188,4,35.69447911,5.88e-05,0
108.75,58.25,,,,73.9,9.1,31.0,0.0,8.1,-36.4,-31.8,-27.3,0.3,5.51,167,4,8.491257698,2.24e-05,0
128.25,67.25,,,,62.5,7.1,31.0,0.0,9.0,-48.1,-44.5,-41.0,0.2,5.35,181,9,2.594922912,0.001804902,0
99.75,32.25,,,,41.4,18.6,31.0,1.1,2.6,-21.3,-12.0,-2.7,0.0,2.44,195,4,329.648675,0.0,0
110.75,61.75,,,,76.9,8.4,31.0,0.1,9.7,-35.2,-31.0,-26.8,0.2,7.68,169,4,2.553578784,0.00024084,0
17.25,-27.25,,,,34.1,13.9,0.0,6.6,15.8,17.4,24.3,31.3,13.5,3.7,169,8,15.76000374,0.0,0
37.25,36.25,,,,72.6,7.2,8.55,1.1,60.6,3.6,7.2,10.8,7.6,17.77,171,8,383.2392989,0.349803196,0
79.75,68.75,,,,84.4,6.9,31.0,0.0,34.3,-25.6,-22.1,-18.7,1.0,22.66,150,3,0.003518744,0.002068711,0
63.274788,54.358231,Europe,Russian Federation,3/8/2018,44.1,8.8,31.0,0.1,4.5,-22.9,-18.5,-14.1,1.3,3.94,152,2,194.6554923,0.001484874,1
48.25,58.25,,,,70.7,5.9,31.0,0.0,49.7,-15.9,-12.9,-10.0,2.2,24.36,153,2,96.61401911,0.000106035,0
34.25,41.25,,,,74.9,5.6,25.15,0.6,56.8,-3.9,-1.1,1.7,4.2,15.24,195,4,1441.42436,0.027020076,0
143.75,75.75,,,,58.8,6.8,31.0,0.0,8.9,-43.4,-40.0,-36.6,0.2,6.66,147,3,1.728335909,0.001084052,0
102.75,75.25,,,,51.1,6.5,31.0,0.0,15.0,-34.8,-31.5,-28.3,0.5,12.67,165,9,5.795994642,0.000999973,0
23.266389,42.848333,Europe,Bulgaria,18/09/2016,88.0,6.3,25.99,0.6,27.4,-4.7,-1.5,1.7,4.3,6.71,175,2,115.8479431,4.776642934,1
106.25,33.25,,,,67.7,6.2,24.49,0.8,6.3,-3.3,-0.2,2.9,3.6,5.52,199,4,958.3354385,0.0,0
22.6047,40.5703,Europe,Greece,2/7/2016,69.8,7.6,16.59,0.6,30.2,0.5,4.3,8.1,6.7,8.02,145,2,1993.453378,0.0,1
93.75,51.75,,,,47.7,11.7,31.0,0.1,16.4,-39.6,-33.7,-27.9,0.1,5.12,142,3,73.77126489,0.000573872,0
28.75,57.25,,,,92.4,5.3,29.05,0.0,66.4,-8.3,-5.6,-3.0,4.0,19.68,153,4,170.579408,8.97e-05,0
48.25,62.25,,,,78.1,7.2,31.0,0.0,41.2,-18.4,-14.8,-11.2,1.9,21.95,157,4,2.7386605,0.000634693,0
15.95,-17.48,Africa,Namibia,25/07/2018,70.0,13.1,0.0,4.3,104.0,18.6,25.1,31.7,16.3,9.7,182,3,2020.265911,0.0,1
121.25,65.25,,,,57.7,6.5,31.0,0.0,16.0,-36.2,-32.9,-29.7,0.3,6.52,158,4,2.848281101,0.000267836,0
87.25,50.75,,,,48.1,11.9,31.0,0.2,8.2,-37.3,-31.3,-25.4,0.0,4.63,170,4,107.5247667,0.000270725,0
105.75,30.25,,,,79.1,3.6,9.03,0.9,25.1,3.4,5.2,7.0,7.2,13.5,159,2,646.5823827,321.0551795,0
121.25,45.75,,,,28.8,10.5,31.0,0.3,0.6,-26.3,-21.0,-15.8,0.7,0.39,163,2,95.91956716,0.0,0
22.285048,41.995249,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
23.9886,40.0319,Europe,Greece,9/11/2015,69.8,6.5,10.78,0.9,53.7,2.7,5.9,9.2,7.2,8.49,141,2,40.79218366,0.0,1
149.75,69.75,,,,77.2,8.3,31.0,0.1,18.6,-37.2,-33.0,-28.9,0.1,16.21,152,3,2.049515603,0.00055189,0
118.32918,24.43935,Asia,China,3-Sep-20,72.4,5.8,1.91,1.8,10.0,7.1,10.0,12.9,8.5,5.03,145,2,985.6151948,9.00495026,1
20.070284,42.311189,Europe,Albania,19/09/2016,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,1
22.75,37.75,,,,61.6,7.6,14.45,0.9,122.4,1.3,5.1,8.9,6.6,13.11,147,2,0.879158133,0.0,0
34.75,64.25,,,,91.5,6.8,31.0,0.1,51.9,-15.0,-11.6,-8.2,2.4,15.28,149,4,2.13532541,0.001839652,0
34.75,45.25,,,,80.1,5.6,23.09,0.4,39.8,-2.1,0.7,3.5,5.8,15.3,154,2,317.8273449,0.0,0
15.75,-16.75,,,,71.3,13.2,0.0,4.2,103.0,18.1,24.7,31.3,16.2,9.1,181,3,2012.374844,0.0,0
86.25,52.75,,,,58.5,10.0,31.0,0.0,5.2,-28.5,-23.5,-18.5,0.9,6.78,158,2,227.1853466,0.002244079,0
98.25,59.75,,,,72.3,8.1,31.0,0.0,13.1,-33.5,-29.4,-25.4,0.4,6.57,160,4,9.082454395,4.3e-05,0
106.75,68.75,,,,65.2,7.4,31.0,0.0,18.5,-33.9,-30.2,-26.5,0.5,7.44,158,3,6.007854543,0.000148583,0
35.75,29.25,,,,30.1,12.2,6.06,2.7,5.8,4.7,10.8,16.9,6.8,2.41,171,9,7.16e-13,0.0,0
57.25,29.25,,,,42.4,15.8,27.14,2.1,24.1,-5.9,2.0,9.9,2.2,5.02,220,2,485.0265539,0.0,0
